time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1263600,2024-11-19 05:48:27,37.4508808559391,126.654365643483,227.690296,,,288.8996873944,27.559056,6.5318648,34.552822628,3390.7809484,32,5,6.787,289.2277713944,228.01838,23.8010416,820.47902888,5.144962,-4.026492,0,319.7,-6.3,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.409,3.38,0,0,0,0,4.532,96.8,288.8996873944,227.690296,15,Go_Home,
1263800,2024-11-19 05:48:27,37.4508850825827,126.654361569636,227.690296,,,288.8996873944,27.559056,6.5318648,32.611713642,3392.716644,32,5,6.787,289.2277713944,228.01838,23.8010416,820.47902888,5.144962,-4.026492,0,319.7,-6.3,-3.6,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.409,3.38,0,0,0,0,4.532,96.8,288.8996873944,227.690296,15,Go_Home,
1264000,2024-11-19 05:48:27,37.450889291724,126.654357488459,227.690296,,,288.8996873944,27.559056,6.5318648,30.6741807716,3394.6523396,32,5,6.79,289.2277713944,228.01838,23.8010416,820.47902888,5.144962,-4.026492,0,319.7,-6.3,-3.6,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.41,3.38,0,0,0,0,4.397,96.8,288.8996873944,227.690296,15,Go_Home,
1264200,2024-11-19 05:48:27,37.450893480202,126.654353414269,227.690296,,,288.8996873944,27.559056,6.5318648,28.7438329408,3396.5880352,32,5,6.79,289.2277713944,228.01838,23.8010416,820.47902888,5.144962,-4.026492,0,319.7,-6.6,-3.6,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.41,3.38,0,0,0,0,4.397,96.8,288.8996873944,227.690296,15,Go_Home,
1264400,2024-11-19 05:48:27,37.4508976531309,126.654349317331,227.690296,,,288.8996873944,27.559056,6.3529096,26.8137803856,3398.4909224,32,5,6.79,289.2277713944,228.01838,23.8010416,820.47902888,4.921268,-4.026492,0,319.7,-6.3,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.41,3.38,0,0,0,0,4.397,96.8,288.8996873944,227.690296,15,Go_Home,
1264600,2024-11-19 05:48:28,37.4509018011473,126.654345185869,227.690296,,,288.8996873944,27.559056,6.3529096,24.8845808488,3400.426618,32,5,6.79,289.2277713944,228.01838,23.8010416,820.47902888,4.921268,-4.026492,0,319.7,-6.3,-3.2,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.41,3.38,0,0,0,0,4.397,96.8,288.8996873944,227.690296,15,Go_Home,
1264800,2024-11-19 05:48:28,37.4509059330836,126.654341040648,227.690296,,,288.8996873944,27.559056,6.3529096,22.9574154328,3402.3623136,32,5,6.79,289.2277713944,228.01838,23.8010416,820.47902888,4.921268,-4.026492,0,319.6,-6.7,-2.5,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.41,3.38,0,0,0,0,4.397,96.8,288.8996873944,227.690296,15,Go_Home,
1265000,2024-11-19 05:48:28,37.4509100785042,126.654336922446,227.690296,,,288.8996873944,27.559056,6.3529096,21.0313983108,3404.2980092,32,5,6.787,289.2277713944,228.01838,23.8010416,820.47902888,4.921268,-4.026492,0,319.6,-6.8,-2.3,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.41,3.381,0,0,0,0,4.427,96.8,288.8996873944,227.690296,15,Go_Home,
1265200,2024-11-19 05:48:28,37.4509142593747,126.654332859565,227.690296,,,288.8996873944,27.559056,6.5318648,19.1055124224,3406.2008964,32,5,6.787,289.2277713944,228.01838,23.8010416,820.47902888,5.144962,-4.026492,0,319.6,-6.6,-2.9,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.41,3.381,0,0,0,0,4.427,96.8,288.8996873944,227.690296,15,Go_Home,
1265400,2024-11-19 05:48:28,37.4509184660916,126.6543288304,227.690296,,,288.8996873944,27.559056,6.5318648,17.1787407072,3408.136592,32,5,6.787,289.2277713944,228.01838,23.8010416,820.47902888,5.144962,-4.026492,0,319.8,-6.8,-4.3,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.41,3.381,0,0,0,0,4.427,96.8,288.8996873944,227.690296,15,Go_Home,
1265600,2024-11-19 05:48:29,37.4509226687135,126.654324761466,227.690296,,,288.8996873944,27.559056,6.5318648,15.24606348,3410.0722876,32,5,6.787,289.2277713944,228.01838,23.8010416,820.47902888,5.144962,-4.026492,0,319.8,-6.6,-4.9,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.41,3.381,0,0,0,0,4.427,96.8,288.8996873944,227.690296,15,Go_Home,
1265800,2024-11-19 05:48:29,37.4509268364852,126.654320593243,227.690296,,,288.8996873944,27.559056,6.3529096,13.3050529192,3412.0079832,32,5,6.787,289.2277713944,228.01838,23.8010416,820.47902888,4.921268,-4.026492,0,319.8,-6.5,-4.6,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.41,3.381,0,0,0,0,4.427,96.8,288.8996873944,227.690296,15,Go_Home,
1266000,2024-11-19 05:48:29,37.4509309670936,126.654316345704,227.690296,,,288.8996873944,27.559056,6.5094954,11.359744458,3413.9764872,32,5,6.793,289.2277713944,228.01838,23.8010416,820.47902888,4.921268,-4.250186,0,319.7,-6.6,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.41,3.381,0,0,0,0,4.34,96.8,288.8996873944,227.690296,15,Go_Home,
1266200,2024-11-19 05:48:29,37.4509350667755,126.654312064398,227.690296,,,288.8996873944,27.559056,6.5094954,9.4168638184,3415.9121828,32,5,6.793,289.2277713944,228.01838,23.8010416,820.47902888,4.921268,-4.250186,0,319.7,-6.7,-3,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.41,3.381,0,0,0,0,4.34,96.8,288.8996873944,227.690296,15,Go_Home,
1266400,2024-11-19 05:48:29,37.4509391525061,126.654307808488,227.690296,,,288.8996873944,27.559056,6.3529096,7.482611788,3417.8478784,32,5,6.793,289.2277713944,228.01838,23.8010416,820.47902888,4.921268,-4.026492,0,319.4,2.4,-3.1,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.41,3.381,0,0,0,0,4.34,96.8,288.8996873944,227.690296,15,Go_Home,
1266600,2024-11-19 05:48:30,37.4509428976481,126.654303947196,227.690296,,,288.8996873944,27.559056,5.5476112,5.717191784,3419.619532,32,5,6.793,289.2277713944,228.01838,23.8010416,820.47902888,4.250186,-3.579104,0,319.1,10.6,-3.3,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.41,3.381,0,0,0,0,4.34,96.8,288.8996873944,227.690296,15,Go_Home,
1266800,2024-11-19 05:48:30,37.4509460028413,126.654300828988,227.690296,,,288.8996873944,27.559056,4.2949248,4.269521134,3421.0631016,32,5,6.793,289.2277713944,228.01838,23.8010416,820.47902888,3.35541,-2.684328,0,319,11.5,-3.6,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.41,3.381,0,0,0,0,4.34,96.8,288.8996873944,227.690296,15,Go_Home,
1267000,2024-11-19 05:48:30,37.4509484316591,126.654298510435,227.690296,,,288.8996873944,27.559056,3.1764548,3.16146991744,3422.1785872,32,5,6.793,289.2277713944,228.01838,23.8010416,820.47902888,2.460634,-2.013246,0,319,9.5,-4.6,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.41,3.381,0,0,0,0,4.34,96.8,288.8996873944,227.690296,15,Go_Home,
1267200,2024-11-19 05:48:30,37.4509502275016,126.654296834802,227.690296,,,288.8996873944,27.559056,2.23694,2.3524114926,3422.9987972,32,5,6.792,289.2277713944,228.01838,23.8010416,820.47902888,1.789552,-1.342164,0,319.3,6.1,-4.5,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.413,3.383,0,0,0,0,4.383,96.8,288.8996873944,227.690296,15,Go_Home,
1267400,2024-11-19 05:48:30,37.4509515147261,126.654295581349,227.690296,,,288.8996873944,27.559056,1.5882274,1.7648950696,3423.5893484,32,5,6.792,289.2277713944,228.01838,23.8010416,820.47902888,1.11847,-1.11847,0,319.4,4.2,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.413,3.383,0,0,0,0,4.383,96.8,288.8996873944,227.690296,15,Go_Home,
1267600,2024-11-19 05:48:31,37.4509524198875,126.654294613136,227.690296,,,288.8996873944,27.559056,1.2750558,1.33575135508,3424.0158576,32,5,6.792,289.2277713944,228.01838,23.8010416,820.47902888,0.894776,-0.894776,0,319.6,2.5,-3,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.413,3.383,0,0,0,0,4.383,96.8,288.8996873944,227.690296,15,Go_Home,
1267800,2024-11-19 05:48:31,37.4509530757322,126.654293866401,227.690296,,,288.8996873944,27.559056,0.8052984,1.01665685668,3424.3439416,32,5,6.792,289.2277713944,228.01838,23.8010416,820.47902888,0.447388,-0.671082,0,319.6,1.5,-1.1,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.413,3.383,0,0,0,0,4.383,96.8,288.8996873944,227.690296,15,Go_Home,
1268000,2024-11-19 05:48:31,37.450953585661,126.654293388285,227.690296,,,288.8996873944,27.559056,0.4921268,0.79500002544,3424.5736004,32,5,6.792,289.2277713944,228.01838,23.8010416,820.47902888,0.447388,-0.223694,0,319.6,0.7,-1.2,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.413,3.383,0,0,0,0,4.383,96.8,288.8996873944,227.690296,15,Go_Home,
1268200,2024-11-19 05:48:31,37.4509540138741,126.654293151052,227.690296,,,288.8996873944,27.559056,0.223694,0.65719162208,3424.7376424,32,5,6.787,289.2277713944,228.01838,23.8010416,820.47902888,0.223694,0,0,319.6,-0.2,-2.8,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.406,3.376,0,0,0,0,4.485,96.8,288.8996873944,227.690296,15,Go_Home,
1268400,2024-11-19 05:48:31,37.4509543694805,126.6542930185,227.690296,,,288.8996873944,27.559056,0.223694,0.57469490028,3424.868876,32,5,6.787,289.2277713944,228.01838,23.8010416,820.47902888,0.223694,0,0,319.6,-0.9,-3.2,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.406,3.376,0,0,0,0,4.485,96.8,288.8996873944,227.690296,15,Go_Home,
1268600,2024-11-19 05:48:32,37.4509546599611,126.654292909618,227.690296,,,288.8996873944,27.559056,0.223694,0.52368439996,3424.9673012,32,5,6.787,289.2277713944,228.01838,23.8010416,820.47902888,0.223694,0,0,319.6,-0.6,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.406,3.376,0,0,0,0,4.485,96.8,288.8996873944,227.690296,15,Go_Home,
1268800,2024-11-19 05:48:32,37.4509548550684,126.654292786312,227.690296,,,288.8996873944,27.559056,0,0.48582022552,3425.0657264,32,5,6.787,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,319.6,-0.9,-4,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.406,3.376,0,0,0,0,4.485,96.8,288.8996873944,227.690296,15,Go_Home,
1269000,2024-11-19 05:48:32,37.4509549522173,126.654292626666,227.690296,,,288.8996873944,27.559056,0,0.44262468608,3425.1313432,32,5,6.787,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,319.6,-1.5,-2.7,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.406,3.376,0,0,0,0,4.485,96.8,288.8996873944,227.690296,15,Go_Home,
1269200,2024-11-19 05:48:32,37.4509550128475,126.654292462973,227.690296,,,288.8996873944,27.559056,0,0.39930447472,3425.1641516,32,5,6.779,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,319.6,-1.2,-2.9,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.405,3.375,0,0,0,0,4.928,96.8,288.8996873944,227.690296,15,Go_Home,
1269400,2024-11-19 05:48:32,37.4509550366293,126.654292332201,227.690296,,,288.8996873944,27.559056,0,0.36416011664,3425.19696,32,5,6.779,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,319.6,-1.3,-2.9,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-89.9,0,16,3.405,3.375,0,0,0,0,4.928,96.8,288.8996873944,227.690296,15,Go_Home,
1269600,2024-11-19 05:48:33,37.4509550246634,126.654292232902,227.690296,,,288.8996873944,27.559056,0,0.33519029944,3425.2297684,32,5,6.779,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,319.6,-1.1,-2.5,0,0,1024,1024,1024,1024,0,0,0,0,350.9,-90,0,16,3.405,3.375,0,0,0,0,4.928,96.8,288.8996873944,227.690296,15,Go_Home,"RTH 진행 중"
1269800,2024-11-19 05:48:33,37.4509549735061,126.654292188769,227.690296,,,288.8996873944,27.559056,0,0.318606965576,3425.2625768,32,5,6.779,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,319.9,-1.3,-2.6,0,0,1024,1024,1024,1024,0,0,0,0,355.2,-89.9,0,16,3.405,3.375,0,0,0,0,4.928,96.8,288.8996873944,227.690296,12,AutoLanding,
1270000,2024-11-19 05:48:33,37.4509548971448,126.65429219117,227.690296,,,288.8996873944,27.559056,0,0.314993120316,3425.2953852,32,5,6.779,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,326.6,-1.7,-2.5,0,0,1024,1024,1024,1024,0,0,0,0,0,-89.9,0,16,3.405,3.375,0,0,0,0,4.928,96.8,288.8996873944,227.690296,12,AutoLanding,
1270200,2024-11-19 05:48:33,37.4509548277014,126.654292220498,227.690296,,,288.8996873944,27.559056,0,0.32168472158,3425.3281936,32,5,6.777,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,331.3,-2.3,-2.8,0,0,1024,1024,1024,1024,0,0,0,0,4.5,-90,0,15,3.384,3.375,0,0,0,0,4.947,96.8,288.8996873944,227.690296,12,AutoLanding,
1270400,2024-11-19 05:48:33,37.4509547709477,126.654292234068,227.690296,,,288.8996873944,27.559056,0,0.325659131156,3425.3281936,32,5,6.777,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,335.5,-2.5,-2.9,0,0,1024,1024,1024,1024,0,0,0,0,8.7,-89.9,0,15,3.384,3.375,0,0,0,0,4.947,96.8,288.8996873944,227.690296,12,AutoLanding,
1270600,2024-11-19 05:48:34,37.4509547216986,126.654292199698,227.690296,,,288.8996873944,27.559056,0,0.316849419588,3425.361002,32,5,6.777,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,339.5,-1.8,-2.6,0,0,1024,1024,1024,1024,0,0,0,0,12.5,-89.9,0,15,3.384,3.375,0,0,0,0,4.947,96.8,288.8996873944,227.690296,12,AutoLanding,
1270800,2024-11-19 05:48:34,37.4509546810357,126.654292158696,227.690296,,,288.8996873944,27.559056,0,0.306793644988,3425.3938104,32,5,6.777,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,343.2,-2.1,-2.4,0,0,1024,1024,1024,1024,0,0,0,0,16,-90,0,15,3.384,3.375,0,0,0,0,4.947,96.8,288.8996873944,227.690296,12,AutoLanding,
1271000,2024-11-19 05:48:34,37.4509546567871,126.654292137381,227.690296,,,288.8996873944,27.559056,0,0.302102371872,3425.3938104,32,5,6.777,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,346.6,-2.2,-2.8,0,0,1024,1024,1024,1024,0,0,0,0,19.2,-90,0,15,3.384,3.375,0,0,0,0,4.947,96.8,288.8996873944,227.690296,12,AutoLanding,
1271200,2024-11-19 05:48:34,37.4509546637306,126.654292136304,227.690296,,,288.8996873944,27.559056,0,0.301362870536,3425.3938104,32,5,6.772,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,349.6,-1.5,-3.2,0,0,1024,1024,1024,1024,0,0,0,0,22.2,-90,0,15,3.403,3.372,0,0,0,0,5.111,96.8,288.8996873944,227.690296,12,AutoLanding,
1271400,2024-11-19 05:48:34,37.4509547010395,126.654292155437,227.690296,,,288.8996873944,27.559056,0,0.304897975636,3425.3938104,32,5,6.772,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,352.4,-1.2,-3.4,0,0,1024,1024,1024,1024,0,0,0,0,24.9,-90,0,15,3.403,3.372,0,0,0,0,5.111,96.8,288.8996873944,227.690296,12,AutoLanding,
1271600,2024-11-19 05:48:35,37.4509547518799,126.654292181266,227.690296,,,288.8996873944,27.559056,0,0.310700797344,3425.4266188,32,5,6.772,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,355,-0.8,-3.3,0,0,1024,1024,1024,1024,0,0,0,0,27.4,-90,0,15,3.403,3.372,0,0,0,0,5.111,96.8,288.8996873944,227.690296,12,AutoLanding,
1271800,2024-11-19 05:48:35,37.4509547828878,126.65429222673,227.690296,,,288.8996873944,27.559056,0,0.32341536468,3425.4594272,32,5,6.772,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,357.5,-1,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,29.7,-89.9,0,15,3.403,3.372,0,0,0,0,5.111,96.8,288.8996873944,227.690296,12,AutoLanding,
1272000,2024-11-19 05:48:35,37.4509548007199,126.654292266318,227.690296,,,288.8996873944,27.559056,0,0.33481300284,3425.4594272,32,5,6.772,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,359.6,-0.2,-4.2,0,0,1024,1024,1024,1024,0,0,0,0,31.8,-90,0,15,3.403,3.372,0,0,0,0,5.111,96.8,288.8996873944,227.690296,12,AutoLanding,
1272200,2024-11-19 05:48:35,37.4509548050697,126.654292297456,227.690296,,,288.8996873944,27.559056,0,0.343832032,3425.4594272,32,5,6.773,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,1.6,-0.5,-3.9,0,0,1024,1024,1024,1024,0,0,0,0,33.8,-90,0,15,3.401,3.37,0,0,0,0,5.043,96.8,288.8996873944,227.690296,12,AutoLanding,
1272400,2024-11-19 05:48:36,37.4509548030629,126.654292329797,228.01838,,,289.2277713944,27.559056,0,0.3531988302,3425.4594272,32,5,6.773,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,3.4,-0.7,-3.9,0,0,1024,1024,1024,1024,0,0,0,0,35.6,-89.9,0,15,3.401,3.37,0,0,0,0,5.043,96.8,289.2277713944,228.01838,12,AutoLanding,
1272600,2024-11-19 05:48:36,37.4509547938813,126.65429234742,228.01838,,,289.2277713944,27.559056,0,0.35831365976,3425.4922356,32,5,6.773,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,5.2,-0.6,-3.7,0,0,1024,1024,1024,1024,0,0,0,0,37.3,-90,0,15,3.401,3.37,0,0,0,0,5.043,96.8,289.2277713944,228.01838,12,AutoLanding,"비행 중"
1272800,2024-11-19 05:48:36,37.4509547701231,126.654292348709,228.01838,,,289.2277713944,27.559056,0,0.35885499836,3425.4922356,32,5,6.773,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,6.8,-1,-3.6,0,0,1024,1024,1024,1024,0,0,0,0,38.8,-90,0,15,3.401,3.37,0,0,0,0,5.043,96.8,289.2277713944,228.01838,12,AutoLanding,
1273000,2024-11-19 05:48:36,37.4509547542615,126.654292348488,228.01838,,,289.2277713944,27.559056,0,0.3590223212,3425.4922356,32,5,6.773,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,8.2,-0.9,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,40.2,-89.9,0,15,3.401,3.37,0,0,0,0,5.043,96.8,289.2277713944,228.01838,12,AutoLanding,
1273200,2024-11-19 05:48:36,37.4509547419551,126.654292347759,228.01838,,,289.2277713944,27.559056,0,0.3590551296,3425.4922356,32,5,6.773,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,9.5,-0.6,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,41.5,-89.9,0,15,3.401,3.371,0,0,0,0,5.111,96.62,289.2277713944,228.01838,12,AutoLanding,
1273400,2024-11-19 05:48:36,37.450954722414,126.654292337761,228.01838,,,289.2277713944,27.559056,0,0.35666667808,3425.4922356,32,5,6.773,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,10.8,-1,-3,0,0,1024,1024,1024,1024,0,0,0,0,42.7,-90,0,15,3.401,3.371,0,0,0,0,5.111,96.62,289.2277713944,228.01838,12,AutoLanding,
1273600,2024-11-19 05:48:37,37.450954719589,126.654292340939,228.01838,,,289.2277713944,27.559056,0,0.35767061512,3425.525044,32,5,6.773,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,11.9,-0.5,-3.1,0,0,1024,1024,1024,1024,0,0,0,0,43.8,-90,0,15,3.401,3.371,0,0,0,0,5.111,96.62,289.2277713944,228.01838,12,AutoLanding,
1273800,2024-11-19 05:48:37,37.4509547163914,126.654292348855,228.01838,,,289.2277713944,27.559056,0,0.36005250496,3425.525044,32,5,6.773,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,12.9,-0.4,-2.9,0,0,1024,1024,1024,1024,0,0,0,0,44.8,-89.9,0,15,3.401,3.371,0,0,0,0,5.111,96.62,289.2277713944,228.01838,12,AutoLanding,
1274000,2024-11-19 05:48:37,37.4509547118338,126.654292369517,228.01838,,,289.2277713944,27.559056,0,0.36616142904,3425.525044,32,5,6.773,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,13.9,-0.3,-2.9,0,0,1024,1024,1024,1024,0,0,0,0,45.7,-90,0,15,3.401,3.371,0,0,0,0,5.111,96.62,289.2277713944,228.01838,12,AutoLanding,
1274200,2024-11-19 05:48:37,37.450954699324,126.654292402234,228.01838,,,289.2277713944,27.559056,0,0.37602363408,3425.525044,32,5,6.769,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,14.8,-0.4,-3.1,0,0,1024,1024,1024,1024,0,0,0,0,46.6,-90,0,15,3.401,3.371,0,0,0,0,5.127,96.8,289.2277713944,228.01838,12,AutoLanding,
1274400,2024-11-19 05:48:37,37.4509546809372,126.65429246587,228.01838,,,289.2277713944,27.559056,0,0.39505906776,3425.5578524,32,5,6.769,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,15.6,-0.2,-3.4,0,0,1024,1024,1024,1024,0,0,0,0,47.4,-90,0,15,3.401,3.371,0,0,0,0,5.127,96.8,289.2277713944,228.01838,12,AutoLanding,
1274600,2024-11-19 05:48:38,37.4509546546368,126.654292564467,228.01838,,,289.2277713944,27.559056,0,0.42455381936,3425.5906608,32,5,6.769,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0,16.4,-0.8,-3.9,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-89.9,0,15,3.401,3.371,0,0,0,0,5.127,96.8,289.2277713944,228.01838,12,AutoLanding,
1274800,2024-11-19 05:48:38,37.4509546275439,126.654292691705,228.01838,,,289.2277713944,27.559056,0,0.46238846624,3425.6234692,32,5,6.769,289.2277713944,228.01838,23.8010416,820.47902888,0,0,0.223694,16.7,0.3,-4.6,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-90,0,15,3.401,3.371,0,0,0,0,5.127,96.8,289.2277713944,228.01838,12,AutoLanding,
1275000,2024-11-19 05:48:38,37.4509545760396,126.654292816732,227.690296,,,288.8996873944,27.559056,0,0.50102363808,3425.6562776,32,5,6.769,289.2277713944,228.01838,23.8010416,820.47902888,0,0,2.013246,16.6,0.9,-4.4,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-89.9,0,15,3.401,3.371,0,0,0,0,5.127,96.8,288.8996873944,227.690296,12,AutoLanding,
1275200,2024-11-19 05:48:38,37.4509545358265,126.65429296273,227.034128,,,288.2435193944,27.559056,0,0.54519686784,3425.689086,32,5,6.769,289.2277713944,228.01838,23.8010416,820.47902888,0,0,3.35541,17.1,-2.2,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-90,0,15,3.419,3.392,0,0,0,0,4.972,96.8,288.2435193944,227.034128,12,AutoLanding,
1275400,2024-11-19 05:48:38,37.4509545836813,126.654293163602,225.721792,,,286.9311833944,27.559056,0.223694,0.59998033416,3425.7547028,32,5,6.769,289.2277713944,228.01838,23.8010416,820.47902888,0,0.223694,4.921268,16.8,0.2,-5.5,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-90,0,15,3.419,3.392,0,0,0,0,4.972,96.8,286.9311833944,225.721792,12,AutoLanding,"배터리 부족. 즉시 RTH 진행하세요 (Code: 30183)"
1275600,2024-11-19 05:48:39,37.4509546566436,126.654293279571,224.081372,,,285.2907633944,27.559056,0,0.63050855036,3425.8203196,32,5,6.769,289.2277713944,228.01838,23.8010416,820.47902888,0,0,6.487126,16.6,1,-5.3,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-89.9,0,15,3.419,3.392,0,0,0,0,4.972,96.8,285.2907633944,224.081372,12,AutoLanding,"배터리 부족"
1275800,2024-11-19 05:48:39,37.4509547290319,126.65429326115,221.784784,,,282.9941753944,27.559056,0,0.62351708032,3425.8203196,32,5,6.769,289.2277713944,228.01838,23.8010416,820.47902888,0,0,8.276678,16.6,0.3,-4.8,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-89.9,0,15,3.419,3.392,0,0,0,0,4.972,96.8,282.9941753944,221.784784,12,AutoLanding,
1276000,2024-11-19 05:48:39,37.4509548335654,126.654293186196,219.160112,,,280.3695033944,27.559056,0,0.60136484864,3425.8859364,32,5,6.769,289.2277713944,228.01838,23.8010416,820.47902888,0,0,9.842536,16.6,0.2,-4,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-89.9,0,15,3.419,3.392,0,0,0,0,4.972,96.8,280.3695033944,219.160112,12,AutoLanding,
1276200,2024-11-19 05:48:39,37.4509549781643,126.654293052854,216.207356,,,277.4167473944,27.559056,0,0.56631563492,3425.9515532,32,5,6.769,289.2277713944,228.01838,23.8010416,820.47902888,0,0,10.737312,16.7,-0.1,-1.3,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-89.9,0,15,3.419,3.392,0,0,0,0,4.972,96.8,277.4167473944,216.207356,12,AutoLanding,
1276400,2024-11-19 05:48:39,37.4509551404967,126.654292958217,212.926516,,,274.1359073944,27.559056,0,0.54933728792,3426.01717,32,5,6.83,289.2277713944,228.01838,23.8010416,820.47902888,0,0,10.737312,16.7,0.4,-2.9,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-90,0,15,3.429,3.405,0,0,0,0,2.8,96.62,274.1359073944,212.926516,12,AutoLanding,
1276600,2024-11-19 05:48:40,37.4509553440681,126.65429285407,209.645676,,,270.8550673944,27.559056,0,0.542486894,3426.0827868,32,5,6.83,289.2277713944,228.01838,23.8010416,820.47902888,0,0,10.961006,16.6,0.6,-2.4,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-90,0,15,3.429,3.405,0,0,0,0,2.8,96.62,270.8550673944,209.645676,12,AutoLanding,
